0,719,329.58
1,664,319
2,556,323.72
3,606,333.44
4,591,334.5
5,686,350.58
6,688,355.96
7,759,357.58
8,703,348.12
9,666,354.18
10,628,343.9
11,698,323.04
12,690,325.98
13,590,329.48
14,690,339.2
15,689,344
16,548,316.74
17,632,314.62
18,572,287.22
19,540,301.64
20,638,299.44
21,584,302.56
22,725,310.4
23,716,312.54
24,625,297.34
25,690,324.04
26,665,344.96
27,638,321.78
28,662,324.24
29,635,318.9
30,672,311.3
